0,"A Tethered End, 27/1",96,"Worth a Kingdom, 2/1",77,"Sizzurp, 13/1",42,"Hot & Bothered, 2/1",66,"Old Ill Will, 29/1",29,"Drunken Brandee, 14/1"
73,"Salt 'n' Sauce, EVENS",17,"Dancin' Pole, 9/1",87,"Tenpenny, 10/1",65,"Ol' Skag, 28/1",66,"Old Ill Will, 29/1",69,"Pretty as a Pistol, 4/1"
74,"Salty and Woke, 17/1",39,"Hell for Weather, 2/1",78,"Snatched Your Mama, EVENS",87,"Tenpenny, 10/1",53,"Minimum Wager, 26/1",93,"Uptown Rider, 14/1"
91,"Total Belter, EVENS",1,"Bad Egg, 29/1",92,"Turnt Mood, 12/1",21,"Dead Heat Hattie, 17/1",69,"Pretty as a Pistol, 4/1",34,"Friendly Fire, 9/1"
24,"Doozy Floozy, 13/1",53,"Minimum Wager, 26/1",82,"Stupid Money, 30/1",35,"Getting Haughty, 3/1",78,"Snatched Your Mama, EVENS",29,"Drunken Brandee, 14/1"
27,"Dream Shatterer, EVENS",74,"Salty and Woke, 17/1",18,"Dancin' Shoes, 5/1",87,"Tenpenny, 10/1",41,"Hippie Crack, 23/1",81,"Study Buddy, 15/1"
12,"Constant Brag, 3/1",82,"Stupid Money, 30/1",16,"Crock Janley, 8/1",24,"Doozy Floozy, 13/1",69,"Pretty as a Pistol, 4/1",68,"Pedestrian, 25/1"
82,"Stupid Money, 30/1",96,"Worth a Kingdom, 2/1",3,"Better than Nothing, 15/1",92,"Turnt Mood, 12/1",94,"Wage of Consent, 21/1",67,"Omens and Ice, 3/1"
9,"Cancelled Check, 25/1",60,"Mr. Worthwhile, 2/1",8,"Bouncy Blessed, 5/1",63,"Northern Lights, 15/1",20,"Dead Fam, 26/1",92,"Turnt Mood, 12/1"
80,"Square to Go, 6/1",83,"Sumptin Saucy, EVENS",39,"Hell for Weather, 2/1",0,"A Tethered End, 27/1",53,"Minimum Wager, 26/1",70,"Questionable Dignity, 12/1"
31,"Feed the Trolls, 30/1",83,"Sumptin Saucy, EVENS",53,"Minimum Wager, 26/1",25,"Downtown Renown, 4/1",85,"Tax the Poor, 13/1",16,"Crock Janley, 8/1"
66,"Old Ill Will, 29/1",54,"Miss Mary John, 22/1",34,"Friendly Fire, 9/1",47,"Lit as Truck, EVENS",43,"Invade Grenade, 13/1",14,"Crackers and Please, 3/1"
74,"Salty and Woke, 17/1",51,"Measles Smeezles, 15/1",41,"Hippie Crack, 23/1",95,"Wee Scunner, 8/1",49,"Los Santos Savior, 5/1",25,"Downtown Renown, 4/1"
65,"Ol' Skag, 28/1",28,"Drone Warning, 8/1",46,"Lead Is out, 3/1",60,"Mr. Worthwhile, 2/1",94,"Wage of Consent, 21/1",45,"Kraff Running, 14/1"
12,"Constant Brag, 3/1",2,"Banana Hammock, 16/1",92,"Turnt Mood, 12/1",11,"Clapback Charlie, 10/1",14,"Crackers and Please, 3/1",62,"Night-time Mare, 16/1"
75,"Scrawny Nag, 30/1",60,"Mr. Worthwhile, 2/1",34,"Friendly Fire, 9/1",89,"Throwing Shady, 21/1",17,"Dancin' Pole, 9/1",88,"There She Blows, 2/1"
87,"Tenpenny, 10/1",32,"Fire Hazards, 24/1",45,"Kraff Running, 14/1",38,"Hard Time Done, 18/1",96,"Worth a Kingdom, 2/1",18,"Dancin' Shoes, 5/1"
84,"Sweet Releaf, 4/1",38,"Hard Time Done, 18/1",18,"Dancin' Shoes, 5/1",76,"Sir Scrambled, 26/1",64,"Nuns Orders, 9/1",51,"Measles Smeezles, 15/1"
11,"Clapback Charlie, 10/1",12,"Constant Brag, 3/1",92,"Turnt Mood, 12/1",66,"Old Ill Will, 29/1",47,"Lit as Truck, EVENS",10,"Can't Be Wronger, 28/1"
55,"Miss Triggered, 19/1",18,"Dancin' Shoes, 5/1",74,"Salty and Woke, 17/1",33,"Flipped Wig, 12/1",64,"Nuns Orders, 9/1",59,"Moon Rocks, 4/1"
80,"Square to Go, 6/1",59,"Moon Rocks, 4/1",0,"A Tethered End, 27/1",76,"Sir Scrambled, 26/1",42,"Hot & Bothered, 2/1",45,"Kraff Running, 14/1"
4,"Black Rock Rooster, 18/1",64,"Nuns Orders, 9/1",59,"Moon Rocks, 4/1",79,"Social Media Warrior, 27/1",7,"Borrowed Sorrow, 12/1",88,"There She Blows, 2/1"
9,"Cancelled Check, 25/1",94,"Wage of Consent, 21/1",61,"Mud Dragon, 5/1",18,"Dancin' Shoes, 5/1",81,"Study Buddy, 15/1",87,"Tenpenny, 10/1"
15,"Creepy Dentist, 7/1",31,"Feed the Trolls, 30/1",23,"Divorced Doctor, 7/1",18,"Dancin' Shoes, 5/1",37,"Glass or Tina, 23/1",60,"Mr. Worthwhile, 2/1"
58,"Money to Burn, 30/1",92,"Turnt Mood, 12/1",45,"Kraff Running, 14/1",54,"Miss Mary John, 22/1",67,"Omens and Ice, 3/1",97,"Yay Yo Let's Go, 3/1"
18,"Dancin' Shoes, 5/1",64,"Nuns Orders, 9/1",33,"Flipped Wig, 12/1",1,"Bad Egg, 29/1",89,"Throwing Shady, 21/1",83,"Sumptin Saucy, EVENS"
37,"Glass or Tina, 23/1",59,"Moon Rocks, 4/1",57,"Mister Scissors, 7/1",27,"Dream Shatterer, EVENS",77,"Sizzurp, 13/1",53,"Minimum Wager, 26/1"
20,"Dead Fam, 26/1",27,"Dream Shatterer, EVENS",47,"Lit as Truck, EVENS",5,"Bleet Me Baby, 7/1",38,"Hard Time Done, 18/1",93,"Uptown Rider, 14/1"
86,"Tea Ache Sea, 24/1",57,"Mister Scissors, 7/1",88,"There She Blows, 2/1",1,"Bad Egg, 29/1",50,"Lover's Speed, 2/1",11,"Clapback Charlie, 10/1"
70,"Questionable Dignity, 12/1",60,"Mr. Worthwhile, 2/1",90,"Thunder Skunk, 20/1",23,"Divorced Doctor, 7/1",21,"Dead Heat Hattie, 17/1",98,"Yellow Sunshine, 5/1"
26,"Dr. Deez Reins, 5/1",65,"Ol' Skag, 28/1",81,"Study Buddy, 15/1",14,"Crackers and Please, 3/1",31,"Feed the Trolls, 30/1",34,"Friendly Fire, 9/1"
19,"Darling Ricki, 22/1",72,"Robocall, 4/1",43,"Invade Grenade, 13/1",12,"Constant Brag, 3/1",71,"Reach Around Town, 6/1",55,"Miss Triggered, 19/1"
74,"Salty and Woke, 17/1",73,"Salt 'n' Sauce, EVENS",45,"Kraff Running, 14/1",80,"Square to Go, 6/1",86,"Tea Ache Sea, 24/1",84,"Sweet Releaf, 4/1"
23,"Divorced Doctor, 7/1",59,"Moon Rocks, 4/1",39,"Hell for Weather, 2/1",56,"Mister Redacted, 19/1",81,"Study Buddy, 15/1",86,"Tea Ache Sea, 24/1"
80,"Square to Go, 6/1",6,"Blue Dream, 2/1",72,"Robocall, 4/1",93,"Uptown Rider, 14/1",0,"A Tethered End, 27/1",4,"Black Rock Rooster, 18/1"
80,"Square to Go, 6/1",75,"Scrawny Nag, 30/1",30,"Durban Poison, 20/1",81,"Study Buddy, 15/1",39,"Hell for Weather, 2/1",25,"Downtown Renown, 4/1"
62,"Night-time Mare, 16/1",42,"Hot & Bothered, 2/1",30,"Durban Poison, 20/1",15,"Creepy Dentist, 7/1",70,"Questionable Dignity, 12/1",91,"Total Belter, EVENS"
66,"Old Ill Will, 29/1",78,"Snatched Your Mama, EVENS",15,"Creepy Dentist, 7/1",30,"Durban Poison, 20/1",83,"Sumptin Saucy, EVENS",95,"Wee Scunner, 8/1"
30,"Durban Poison, 20/1",69,"Pretty as a Pistol, 4/1",92,"Turnt Mood, 12/1",17,"Dancin' Pole, 9/1",21,"Dead Heat Hattie, 17/1",8,"Bouncy Blessed, 5/1"
5,"Bleet Me Baby, 7/1",13,"Country Stuck, 21/1",40,"Hennigan's Steed, 4/1",65,"Ol' Skag, 28/1",61,"Mud Dragon, 5/1",45,"Kraff Running, 14/1"
50,"Lover's Speed, 2/1",16,"Crock Janley, 8/1",4,"Black Rock Rooster, 18/1",33,"Flipped Wig, 12/1",32,"Fire Hazards, 24/1",84,"Sweet Releaf, 4/1"
16,"Crock Janley, 8/1",50,"Lover's Speed, 2/1",43,"Invade Grenade, 13/1",46,"Lead Is out, 3/1",56,"Mister Redacted, 19/1",0,"A Tethered End, 27/1"
32,"Fire Hazards, 24/1",64,"Nuns Orders, 9/1",85,"Tax the Poor, 13/1",12,"Constant Brag, 3/1",88,"There She Blows, 2/1",53,"Minimum Wager, 26/1"
10,"Can't Be Wronger, 28/1",0,"A Tethered End, 27/1",44,"It's a Trap, EVENS",15,"Creepy Dentist, 7/1",33,"Flipped Wig, 12/1",48,"Lonely Stepbrother, 3/1"
58,"Money to Burn, 30/1",16,"Crock Janley, 8/1",51,"Measles Smeezles, 15/1",48,"Lonely Stepbrother, 3/1",76,"Sir Scrambled, 26/1",69,"Pretty as a Pistol, 4/1"
36,"Ghost Dank, 10/1",97,"Yay Yo Let's Go, 3/1",33,"Flipped Wig, 12/1",2,"Banana Hammock, 16/1",58,"Money to Burn, 30/1",39,"Hell for Weather, 2/1"
68,"Pedestrian, 25/1",49,"Los Santos Savior, 5/1",70,"Questionable Dignity, 12/1",10,"Can't Be Wronger, 28/1",97,"Yay Yo Let's Go, 3/1",77,"Sizzurp, 13/1"
23,"Divorced Doctor, 7/1",41,"Hippie Crack, 23/1",66,"Old Ill Will, 29/1",12,"Constant Brag, 3/1",43,"Invade Grenade, 13/1",59,"Moon Rocks, 4/1"
54,"Miss Mary John, 22/1",61,"Mud Dragon, 5/1",45,"Kraff Running, 14/1",46,"Lead Is out, 3/1",24,"Doozy Floozy, 13/1",2,"Banana Hammock, 16/1"
64,"Nuns Orders, 9/1",36,"Ghost Dank, 10/1",10,"Can't Be Wronger, 28/1",40,"Hennigan's Steed, 4/1",6,"Blue Dream, 2/1",68,"Pedestrian, 25/1"
46,"Lead Is out, 3/1",80,"Square to Go, 6/1",57,"Mister Scissors, 7/1",91,"Total Belter, EVENS",89,"Throwing Shady, 21/1",10,"Can't Be Wronger, 28/1"
22,"Dexie Runner, 6/1",63,"Northern Lights, 15/1",20,"Dead Fam, 26/1",72,"Robocall, 4/1",48,"Lonely Stepbrother, 3/1",37,"Glass or Tina, 23/1"
59,"Moon Rocks, 4/1",32,"Fire Hazards, 24/1",80,"Square to Go, 6/1",10,"Can't Be Wronger, 28/1",63,"Northern Lights, 15/1",40,"Hennigan's Steed, 4/1"
91,"Total Belter, EVENS",59,"Moon Rocks, 4/1",0,"A Tethered End, 27/1",24,"Doozy Floozy, 13/1",63,"Northern Lights, 15/1",58,"Money to Burn, 30/1"
14,"Crackers and Please, 3/1",9,"Cancelled Check, 25/1",68,"Pedestrian, 25/1",16,"Crock Janley, 8/1",57,"Mister Scissors, 7/1",40,"Hennigan's Steed, 4/1"
58,"Money to Burn, 30/1",39,"Hell for Weather, 2/1",67,"Omens and Ice, 3/1",33,"Flipped Wig, 12/1",38,"Hard Time Done, 18/1",15,"Creepy Dentist, 7/1"
83,"Sumptin Saucy, EVENS",51,"Measles Smeezles, 15/1",35,"Getting Haughty, 3/1",29,"Drunken Brandee, 14/1",0,"A Tethered End, 27/1",62,"Night-time Mare, 16/1"
98,"Yellow Sunshine, 5/1",52,"Micro Aggression, 8/1",20,"Dead Fam, 26/1",38,"Hard Time Done, 18/1",5,"Bleet Me Baby, 7/1",50,"Lover's Speed, 2/1"
0,"A Tethered End, 27/1",90,"Thunder Skunk, 20/1",17,"Dancin' Pole, 9/1",8,"Bouncy Blessed, 5/1",35,"Getting Haughty, 3/1",70,"Questionable Dignity, 12/1"
68,"Pedestrian, 25/1",6,"Blue Dream, 2/1",74,"Salty and Woke, 17/1",35,"Getting Haughty, 3/1",5,"Bleet Me Baby, 7/1",36,"Ghost Dank, 10/1"
53,"Minimum Wager, 26/1",49,"Los Santos Savior, 5/1",20,"Dead Fam, 26/1",93,"Uptown Rider, 14/1",71,"Reach Around Town, 6/1",91,"Total Belter, EVENS"
24,"Doozy Floozy, 13/1",8,"Bouncy Blessed, 5/1",58,"Money to Burn, 30/1",7,"Borrowed Sorrow, 12/1",46,"Lead Is out, 3/1",53,"Minimum Wager, 26/1"
4,"Black Rock Rooster, 18/1",70,"Questionable Dignity, 12/1",41,"Hippie Crack, 23/1",27,"Dream Shatterer, EVENS",24,"Doozy Floozy, 13/1",83,"Sumptin Saucy, EVENS"
28,"Drone Warning, 8/1",2,"Banana Hammock, 16/1",88,"There She Blows, 2/1",80,"Square to Go, 6/1",42,"Hot & Bothered, 2/1",65,"Ol' Skag, 28/1"
34,"Friendly Fire, 9/1",38,"Hard Time Done, 18/1",18,"Dancin' Shoes, 5/1",37,"Glass or Tina, 23/1",51,"Measles Smeezles, 15/1",48,"Lonely Stepbrother, 3/1"
40,"Hennigan's Steed, 4/1",11,"Clapback Charlie, 10/1",68,"Pedestrian, 25/1",45,"Kraff Running, 14/1",37,"Glass or Tina, 23/1",47,"Lit as Truck, EVENS"
67,"Omens and Ice, 3/1",37,"Glass or Tina, 23/1",36,"Ghost Dank, 10/1",9,"Cancelled Check, 25/1",29,"Drunken Brandee, 14/1",26,"Dr. Deez Reins, 5/1"
42,"Hot & Bothered, 2/1",68,"Pedestrian, 25/1",19,"Darling Ricki, 22/1",80,"Square to Go, 6/1",33,"Flipped Wig, 12/1",59,"Moon Rocks, 4/1"
42,"Hot & Bothered, 2/1",57,"Mister Scissors, 7/1",46,"Lead Is out, 3/1",3,"Better than Nothing, 15/1",13,"Country Stuck, 21/1",41,"Hippie Crack, 23/1"
91,"Total Belter, EVENS",82,"Stupid Money, 30/1",7,"Borrowed Sorrow, 12/1",72,"Robocall, 4/1",17,"Dancin' Pole, 9/1",68,"Pedestrian, 25/1"
42,"Hot & Bothered, 2/1",29,"Drunken Brandee, 14/1",85,"Tax the Poor, 13/1",67,"Omens and Ice, 3/1",13,"Country Stuck, 21/1",9,"Cancelled Check, 25/1"
87,"Tenpenny, 10/1",88,"There She Blows, 2/1",53,"Minimum Wager, 26/1",55,"Miss Triggered, 19/1",78,"Snatched Your Mama, EVENS",24,"Doozy Floozy, 13/1"
95,"Wee Scunner, 8/1",55,"Miss Triggered, 19/1",50,"Lover's Speed, 2/1",26,"Dr. Deez Reins, 5/1",92,"Turnt Mood, 12/1",0,"A Tethered End, 27/1"
4,"Black Rock Rooster, 18/1",39,"Hell for Weather, 2/1",32,"Fire Hazards, 24/1",11,"Clapback Charlie, 10/1",92,"Turnt Mood, 12/1",14,"Crackers and Please, 3/1"
82,"Stupid Money, 30/1",93,"Uptown Rider, 14/1",68,"Pedestrian, 25/1",14,"Crackers and Please, 3/1",88,"There She Blows, 2/1",45,"Kraff Running, 14/1"
1,"Bad Egg, 29/1",68,"Pedestrian, 25/1",83,"Sumptin Saucy, EVENS",64,"Nuns Orders, 9/1",72,"Robocall, 4/1",57,"Mister Scissors, 7/1"
77,"Sizzurp, 13/1",42,"Hot & Bothered, 2/1",4,"Black Rock Rooster, 18/1",38,"Hard Time Done, 18/1",6,"Blue Dream, 2/1",17,"Dancin' Pole, 9/1"
90,"Thunder Skunk, 20/1",44,"It's a Trap, EVENS",92,"Turnt Mood, 12/1",82,"Stupid Money, 30/1",71,"Reach Around Town, 6/1",61,"Mud Dragon, 5/1"
38,"Hard Time Done, 18/1",25,"Downtown Renown, 4/1",68,"Pedestrian, 25/1",57,"Mister Scissors, 7/1",45,"Kraff Running, 14/1",88,"There She Blows, 2/1"
47,"Lit as Truck, EVENS",21,"Dead Heat Hattie, 17/1",36,"Ghost Dank, 10/1",51,"Measles Smeezles, 15/1",97,"Yay Yo Let's Go, 3/1",75,"Scrawny Nag, 30/1"
50,"Lover's Speed, 2/1",87,"Tenpenny, 10/1",56,"Mister Redacted, 19/1",4,"Black Rock Rooster, 18/1",64,"Nuns Orders, 9/1",26,"Dr. Deez Reins, 5/1"
63,"Northern Lights, 15/1",34,"Friendly Fire, 9/1",46,"Lead Is out, 3/1",59,"Moon Rocks, 4/1",31,"Feed the Trolls, 30/1",30,"Durban Poison, 20/1"
64,"Nuns Orders, 9/1",83,"Sumptin Saucy, EVENS",46,"Lead Is out, 3/1",7,"Borrowed Sorrow, 12/1",41,"Hippie Crack, 23/1",0,"A Tethered End, 27/1"
28,"Drone Warning, 8/1",75,"Scrawny Nag, 30/1",96,"Worth a Kingdom, 2/1",78,"Snatched Your Mama, EVENS",16,"Crock Janley, 8/1",4,"Black Rock Rooster, 18/1"
59,"Moon Rocks, 4/1",17,"Dancin' Pole, 9/1",25,"Downtown Renown, 4/1",36,"Ghost Dank, 10/1",55,"Miss Triggered, 19/1",62,"Night-time Mare, 16/1"
91,"Total Belter, EVENS",74,"Salty and Woke, 17/1",26,"Dr. Deez Reins, 5/1",31,"Feed the Trolls, 30/1",51,"Measles Smeezles, 15/1",5,"Bleet Me Baby, 7/1"
76,"Sir Scrambled, 26/1",49,"Los Santos Savior, 5/1",16,"Crock Janley, 8/1",93,"Uptown Rider, 14/1",61,"Mud Dragon, 5/1",74,"Salty and Woke, 17/1"
96,"Worth a Kingdom, 2/1",54,"Miss Mary John, 22/1",87,"Tenpenny, 10/1",95,"Wee Scunner, 8/1",18,"Dancin' Shoes, 5/1",13,"Country Stuck, 21/1"
7,"Borrowed Sorrow, 12/1",11,"Clapback Charlie, 10/1",59,"Moon Rocks, 4/1",90,"Thunder Skunk, 20/1",96,"Worth a Kingdom, 2/1",89,"Throwing Shady, 21/1"
58,"Money to Burn, 30/1",83,"Sumptin Saucy, EVENS",95,"Wee Scunner, 8/1",39,"Hell for Weather, 2/1",32,"Fire Hazards, 24/1",5,"Bleet Me Baby, 7/1"
90,"Thunder Skunk, 20/1",6,"Blue Dream, 2/1",31,"Feed the Trolls, 30/1",91,"Total Belter, EVENS",15,"Creepy Dentist, 7/1",16,"Crock Janley, 8/1"
95,"Wee Scunner, 8/1",1,"Bad Egg, 29/1",8,"Bouncy Blessed, 5/1",42,"Hot & Bothered, 2/1",0,"A Tethered End, 27/1",64,"Nuns Orders, 9/1"
10,"Can't Be Wronger, 28/1",88,"There She Blows, 2/1",47,"Lit as Truck, EVENS",94,"Wage of Consent, 21/1",71,"Reach Around Town, 6/1",77,"Sizzurp, 13/1"
24,"Doozy Floozy, 13/1",46,"Lead Is out, 3/1",89,"Throwing Shady, 21/1",32,"Fire Hazards, 24/1",7,"Borrowed Sorrow, 12/1",47,"Lit as Truck, EVENS"
31,"Feed the Trolls, 30/1",55,"Miss Triggered, 19/1",67,"Omens and Ice, 3/1",23,"Divorced Doctor, 7/1",92,"Turnt Mood, 12/1",44,"It's a Trap, EVENS"
35,"Getting Haughty, 3/1",62,"Night-time Mare, 16/1",87,"Tenpenny, 10/1",96,"Worth a Kingdom, 2/1",4,"Black Rock Rooster, 18/1",80,"Square to Go, 6/1"
97,"Yay Yo Let's Go, 3/1",10,"Can't Be Wronger, 28/1",57,"Mister Scissors, 7/1",38,"Hard Time Done, 18/1",63,"Northern Lights, 15/1",88,"There She Blows, 2/1"
88,"There She Blows, 2/1",98,"Yellow Sunshine, 5/1",86,"Tea Ache Sea, 24/1",76,"Sir Scrambled, 26/1",16,"Crock Janley, 8/1",11,"Clapback Charlie, 10/1"
57,"Mister Scissors, 7/1",84,"Sweet Releaf, 4/1",42,"Hot & Bothered, 2/1",93,"Uptown Rider, 14/1",20,"Dead Fam, 26/1",94,"Wage of Consent, 21/1"
34,"Friendly Fire, 9/1",1,"Bad Egg, 29/1",25,"Downtown Renown, 4/1",32,"Fire Hazards, 24/1",52,"Micro Aggression, 8/1",60,"Mr. Worthwhile, 2/1"
78,"Snatched Your Mama, EVENS",52,"Micro Aggression, 8/1",43,"Invade Grenade, 13/1",41,"Hippie Crack, 23/1",48,"Lonely Stepbrother, 3/1",9,"Cancelled Check, 25/1"
20,"Dead Fam, 26/1",69,"Pretty as a Pistol, 4/1",15,"Creepy Dentist, 7/1",6,"Blue Dream, 2/1",33,"Flipped Wig, 12/1",58,"Money to Burn, 30/1"
21,"Dead Heat Hattie, 17/1",81,"Study Buddy, 15/1",38,"Hard Time Done, 18/1",72,"Robocall, 4/1",46,"Lead Is out, 3/1",63,"Northern Lights, 15/1"
80,"Square to Go, 6/1",60,"Mr. Worthwhile, 2/1",86,"Tea Ache Sea, 24/1",77,"Sizzurp, 13/1",98,"Yellow Sunshine, 5/1",2,"Banana Hammock, 16/1"
68,"Pedestrian, 25/1",91,"Total Belter, EVENS",15,"Creepy Dentist, 7/1",36,"Ghost Dank, 10/1",46,"Lead Is out, 3/1",2,"Banana Hammock, 16/1"
1,"Bad Egg, 29/1",27,"Dream Shatterer, EVENS",21,"Dead Heat Hattie, 17/1",77,"Sizzurp, 13/1",95,"Wee Scunner, 8/1",49,"Los Santos Savior, 5/1"
4,"Black Rock Rooster, 18/1",70,"Questionable Dignity, 12/1",53,"Minimum Wager, 26/1",17,"Dancin' Pole, 9/1",44,"It's a Trap, EVENS",14,"Crackers and Please, 3/1"
16,"Crock Janley, 8/1",10,"Can't Be Wronger, 28/1",97,"Yay Yo Let's Go, 3/1",24,"Doozy Floozy, 13/1",38,"Hard Time Done, 18/1",96,"Worth a Kingdom, 2/1"
98,"Yellow Sunshine, 5/1",28,"Drone Warning, 8/1",79,"Social Media Warrior, 27/1",95,"Wee Scunner, 8/1",67,"Omens and Ice, 3/1",9,"Cancelled Check, 25/1"
13,"Country Stuck, 21/1",2,"Banana Hammock, 16/1",16,"Crock Janley, 8/1",50,"Lover's Speed, 2/1",78,"Snatched Your Mama, EVENS",34,"Friendly Fire, 9/1"
93,"Uptown Rider, 14/1",10,"Can't Be Wronger, 28/1",23,"Divorced Doctor, 7/1",32,"Fire Hazards, 24/1",59,"Moon Rocks, 4/1",91,"Total Belter, EVENS"
73,"Salt 'n' Sauce, EVENS",78,"Snatched Your Mama, EVENS",90,"Thunder Skunk, 20/1",33,"Flipped Wig, 12/1",13,"Country Stuck, 21/1",95,"Wee Scunner, 8/1"
13,"Country Stuck, 21/1",96,"Worth a Kingdom, 2/1",75,"Scrawny Nag, 30/1",42,"Hot & Bothered, 2/1",81,"Study Buddy, 15/1",17,"Dancin' Pole, 9/1"
65,"Ol' Skag, 28/1",39,"Hell for Weather, 2/1",5,"Bleet Me Baby, 7/1",30,"Durban Poison, 20/1",50,"Lover's Speed, 2/1",16,"Crock Janley, 8/1"
30,"Durban Poison, 20/1",77,"Sizzurp, 13/1",11,"Clapback Charlie, 10/1",97,"Yay Yo Let's Go, 3/1",1,"Bad Egg, 29/1",83,"Sumptin Saucy, EVENS"
27,"Dream Shatterer, EVENS",63,"Northern Lights, 15/1",37,"Glass or Tina, 23/1",28,"Drone Warning, 8/1",86,"Tea Ache Sea, 24/1",60,"Mr. Worthwhile, 2/1"
73,"Salt 'n' Sauce, EVENS",91,"Total Belter, EVENS",66,"Old Ill Will, 29/1",80,"Square to Go, 6/1",24,"Doozy Floozy, 13/1",58,"Money to Burn, 30/1"
25,"Downtown Renown, 4/1",70,"Questionable Dignity, 12/1",55,"Miss Triggered, 19/1",82,"Stupid Money, 30/1",12,"Constant Brag, 3/1",64,"Nuns Orders, 9/1"
80,"Square to Go, 6/1",10,"Can't Be Wronger, 28/1",72,"Robocall, 4/1",84,"Sweet Releaf, 4/1",90,"Thunder Skunk, 20/1",7,"Borrowed Sorrow, 12/1"
67,"Omens and Ice, 3/1",56,"Mister Redacted, 19/1",16,"Crock Janley, 8/1",70,"Questionable Dignity, 12/1",86,"Tea Ache Sea, 24/1",47,"Lit as Truck, EVENS"
16,"Crock Janley, 8/1",0,"A Tethered End, 27/1",84,"Sweet Releaf, 4/1",25,"Downtown Renown, 4/1",54,"Miss Mary John, 22/1",52,"Micro Aggression, 8/1"
56,"Mister Redacted, 19/1",92,"Turnt Mood, 12/1",40,"Hennigan's Steed, 4/1",24,"Doozy Floozy, 13/1",65,"Ol' Skag, 28/1",83,"Sumptin Saucy, EVENS"
81,"Study Buddy, 15/1",31,"Feed the Trolls, 30/1",48,"Lonely Stepbrother, 3/1",35,"Getting Haughty, 3/1",7,"Borrowed Sorrow, 12/1",13,"Country Stuck, 21/1"
49,"Los Santos Savior, 5/1",19,"Darling Ricki, 22/1",70,"Questionable Dignity, 12/1",10,"Can't Be Wronger, 28/1",67,"Omens and Ice, 3/1",23,"Divorced Doctor, 7/1"
91,"Total Belter, EVENS",34,"Friendly Fire, 9/1",0,"A Tethered End, 27/1",71,"Reach Around Town, 6/1",37,"Glass or Tina, 23/1",46,"Lead Is out, 3/1"
17,"Dancin' Pole, 9/1",48,"Lonely Stepbrother, 3/1",12,"Constant Brag, 3/1",51,"Measles Smeezles, 15/1",65,"Ol' Skag, 28/1",62,"Night-time Mare, 16/1"
66,"Old Ill Will, 29/1",26,"Dr. Deez Reins, 5/1",49,"Los Santos Savior, 5/1",87,"Tenpenny, 10/1",57,"Mister Scissors, 7/1",20,"Dead Fam, 26/1"
95,"Wee Scunner, 8/1",80,"Square to Go, 6/1",55,"Miss Triggered, 19/1",48,"Lonely Stepbrother, 3/1",74,"Salty and Woke, 17/1",61,"Mud Dragon, 5/1"
16,"Crock Janley, 8/1",44,"It's a Trap, EVENS",42,"Hot & Bothered, 2/1",51,"Measles Smeezles, 15/1",41,"Hippie Crack, 23/1",68,"Pedestrian, 25/1"
34,"Friendly Fire, 9/1",73,"Salt 'n' Sauce, EVENS",97,"Yay Yo Let's Go, 3/1",2,"Banana Hammock, 16/1",30,"Durban Poison, 20/1",16,"Crock Janley, 8/1"
83,"Sumptin Saucy, EVENS",14,"Crackers and Please, 3/1",89,"Throwing Shady, 21/1",0,"A Tethered End, 27/1",22,"Dexie Runner, 6/1",33,"Flipped Wig, 12/1"
76,"Sir Scrambled, 26/1",38,"Hard Time Done, 18/1",78,"Snatched Your Mama, EVENS",5,"Bleet Me Baby, 7/1",12,"Constant Brag, 3/1",7,"Borrowed Sorrow, 12/1"
32,"Fire Hazards, 24/1",85,"Tax the Poor, 13/1",96,"Worth a Kingdom, 2/1",24,"Doozy Floozy, 13/1",69,"Pretty as a Pistol, 4/1",13,"Country Stuck, 21/1"
9,"Cancelled Check, 25/1",67,"Omens and Ice, 3/1",25,"Downtown Renown, 4/1",80,"Square to Go, 6/1",32,"Fire Hazards, 24/1",34,"Friendly Fire, 9/1"
29,"Drunken Brandee, 14/1",79,"Social Media Warrior, 27/1",4,"Black Rock Rooster, 18/1",42,"Hot & Bothered, 2/1",52,"Micro Aggression, 8/1",27,"Dream Shatterer, EVENS"
85,"Tax the Poor, 13/1",39,"Hell for Weather, 2/1",4,"Black Rock Rooster, 18/1",6,"Blue Dream, 2/1",28,"Drone Warning, 8/1",56,"Mister Redacted, 19/1"
69,"Pretty as a Pistol, 4/1",77,"Sizzurp, 13/1",31,"Feed the Trolls, 30/1",48,"Lonely Stepbrother, 3/1",62,"Night-time Mare, 16/1",80,"Square to Go, 6/1"
74,"Salty and Woke, 17/1",67,"Omens and Ice, 3/1",87,"Tenpenny, 10/1",30,"Durban Poison, 20/1",34,"Friendly Fire, 9/1",46,"Lead Is out, 3/1"
43,"Invade Grenade, 13/1",90,"Thunder Skunk, 20/1",80,"Square to Go, 6/1",88,"There She Blows, 2/1",20,"Dead Fam, 26/1",12,"Constant Brag, 3/1"
67,"Omens and Ice, 3/1",79,"Social Media Warrior, 27/1",72,"Robocall, 4/1",3,"Better than Nothing, 15/1",86,"Tea Ache Sea, 24/1",43,"Invade Grenade, 13/1"
93,"Uptown Rider, 14/1",21,"Dead Heat Hattie, 17/1",83,"Sumptin Saucy, EVENS",54,"Miss Mary John, 22/1",25,"Downtown Renown, 4/1",45,"Kraff Running, 14/1"
